"","V1","V2"
"279","1.12.4.2","2997.53076593639"
"280","2.12.4.2","3103.77931689336"
"281","1.13.4.2","4279.99917676675"
"282","2.13.4.2","4431.70527960184"
"283","1.14.4.2","2690.38961094757"
"284","2.14.4.2","2785.75143372558"
"285","1.15.4.2","677.145066348541"
"286","2.15.4.2","701.146715607584"
"287","1.16.4.2","337.502093613508"
"288","2.16.4.2","349.464976129637"
"289","1.1.5.2","1330.98150295114"
"290","2.1.5.2","1378.15861874462"
"291","1.2.5.2","742.691442806129"
"292","2.2.5.2","769.016406840866"
"293","1.3.5.2","465.308011212437"
"294","2.3.5.2","481.801020225656"
"295","1.4.5.2","1270.34834950872"
"296","2.4.5.2","1315.37630147495"
"297","1.5.5.2","270.71144366663"
"298","2.5.5.2","280.306907687852"
"299","1.6.5.2","546.730290471916"
"300","2.6.5.2","566.109341318381"
"301","1.7.5.2","589.765536699517"
"302","2.7.5.2","610.669987252874"
"303","1.8.5.2","1508.2512320437"
"304","2.8.5.2","1561.71173683811"
"305","1.9.5.2","1437.22505585617"
"306","2.9.5.2","1488.16801241197"
"307","1.10.5.2","4295.62666475226"
"308","2.10.5.2","4447.88668949282"
"309","1.11.5.2","4303.58314896999"
"310","2.11.5.2","4456.12519414165"
"311","1.12.5.2","1354.24721154444"
"312","2.12.5.2","1402.24898870691"
"313","1.13.5.2","1933.65052876721"
"314","2.13.5.2","2002.18946390455"
"315","1.14.5.2","1215.48464823037"
"316","2.14.5.2","1258.56793666647"
"317","1.15.5.2","305.925740057292"
"318","2.15.5.2","316.769387418947"
"319","1.16.5.2","152.479258715373"
"320","2.16.5.2","157.883940620094"
"321","1.1.1.3","143413.385628433"
"322","2.1.1.3","148247.618501034"
"323","1.2.1.3","79825.8115733097"
"324","2.2.1.3","82516.6103484642"
"325","1.3.1.3","50063.9328597894"
"326","2.3.1.3","51751.5069234094"
"327","1.4.1.3","133654.025420603"
"328","2.4.1.3","138159.286072616"
"329","1.5.1.3","28719.6169437521"
"330","2.5.1.3","29687.7086996898"
"331","1.6.1.3","57175.0661578395"
"332","2.6.1.3","59102.3450035497"
"333","1.7.1.3","66337.9749297651"
"334","2.7.1.3","68574.1205845238"
"335","1.8.1.3","167093.293587407"
"336","2.8.1.3","172725.737791355"
"337","1.9.1.3","151647.122617339"
"338","2.9.1.3","156758.901423618"
"339","1.10.1.3","455032.625794993"
"340","2.10.1.3","470371.038371232"
"341","1.11.1.3","450205.560916574"
"342","2.11.1.3","465381.260956523"
"343","1.12.1.3","142051.93937869"
"344","2.12.1.3","146840.280104013"
"345","1.13.1.3","202535.433450033"
"346","2.13.1.3","209362.574765749"
"347","1.14.1.3","129429.524950344"
"348","2.14.1.3","133792.384535998"
"349","1.15.1.3","33127.0699408366"
"350","2.15.1.3","34243.7297963947"
"351","1.16.1.3","16781.4187672823"
"352","2.16.1.3","17347.0932048405"
"353","1.1.2.3","2584.582860958"
"354","2.1.2.3","2671.70496168558"
"355","1.2.2.3","1438.61344288308"
"356","2.2.2.3","1487.10677121555"
"357","1.3.2.3","902.247598817651"
"358","2.3.2.3","932.660903561255"
"359","1.4.2.3","2408.70056784747"
"360","2.4.2.3","2489.89396143703"
"361","1.5.2.3","517.582298199256"
"362","2.5.2.3","535.029158889889"
"363","1.6.2.3","1030.40378984257"
"364","2.6.2.3","1065.13703214825"
"365","1.7.2.3","1195.53688996893"
"366","2.7.2.3","1235.83650153287"
"367","1.8.2.3","3011.33998681232"
"368","2.8.2.3","3112.84737882482"
"369","1.9.2.3","2732.97051257023"
"370","2.9.2.3","2825.09452061748"
"371","1.10.2.3","8200.55617997548"
"372","2.10.2.3","8476.98364234332"
"373","1.11.2.3","8113.56326018054"
"374","2.11.2.3","8387.05833216715"
"375","1.12.2.3","2560.04700171597"
"376","2.12.2.3","2646.34203838125"
"377","1.13.2.3","3650.07497548312"
"378","2.13.2.3","3773.11308909168"
"379","1.14.2.3","2332.56700846112"
"380","2.14.2.3","2411.1940631146"
"381","1.15.2.3","597.013011216912"
"382","2.15.2.3","617.137352550523"
"383","1.16.2.3","302.43318737939"
"384","2.16.2.3","312.627720126723"
"385","1.1.3.3","11797.2981781356"
"386","2.1.3.3","12194.965985856"
"387","1.2.3.3","6566.53419982645"
"388","2.2.3.3","6787.88142866954"
"389","1.3.3.3","4118.29859067215"
"390","2.3.3.3","4257.11976373751"
"391","1.4.3.3","10994.485512532"
"392","2.4.3.3","11365.091806004"
"393","1.5.3.3","2362.49833418692"
"394","2.5.3.3","2442.13432533618"
"395","1.6.3.3","4703.26602264479"
"396","2.6.3.3","4861.80550008356"
"397","1.7.3.3","5457.01412285023"
"398","2.7.3.3","5640.96122753179"
"399","1.8.3.3","13745.2260776039"
