"","V1","V2"
"144","2.8.5.10","537.938935581082"
"145","1.9.5.10","454.814458322103"
"146","2.9.5.10","471.44411500162"
"147","1.10.5.10","1398.01669844794"
"148","2.10.5.10","1449.13323026003"
"149","1.11.5.10","1491.90201201192"
"150","2.11.5.10","1546.45132944296"
"151","1.12.5.10","501.726504852926"
"152","2.12.5.10","520.071435120751"
"153","1.13.5.10","735.992879095819"
"154","2.13.5.10","762.903432782008"
"155","1.14.5.10","458.992145401583"
"156","2.14.5.10","475.774553385669"
"157","1.15.5.10","120.873759814239"
"158","2.15.5.10","125.293340349759"
"159","1.16.5.10","61.7102663557299"
"160","2.16.5.10","63.9666162239448"
